JSON_file,title,author,title_verified,author_verified,isbn
pg_3330.json,NEW TESTAMENT DEVELOPMENT OF OLD TESTAMENT THEMES,"Bruce, F.F.",NEW TESTAMENT DEVELOPMENT OF OLD TESTAMENT THEMES,Bruce,0802817297
pg_1947.json,Fawcett,"Fromm, E.",Fawcett,Fromm,9781842124680
pg_3226.json,THE OPEN SOCIETY AND ITS ENEMIES I,"Popper, Karl","The Open Society and Its Enemies, Volume I 1 One",Karl R. Popper,ISBN Not Found
pg_1843.json,THE AMERICAN LANGUAGE,"Mencken, H.L.",The American Language,H. L. Mencken,394400771X
pg_1660.json,TOWARD A PSYCHOLOGY OF ART,"Arnheim, Rudolph",TOWARD A PSYCHOLOGY OF ART,Rudolph,9780520021617
pg_3339.json,Lippencott,"Clissold, Stephem",Lippencott,Clissold,ISBN Not Found
pg_1956.json,MANDALA SYMBOLISM,"Jung, C.G.",MANDALA SYMBOLISM,Not Found,0691619840
pg_3236.json,RELIGION IN THE MAKING,"Whitehead, Alfred North",Religion in the Making,Alfred North Whitehead,0823216454
pg_1852.json,EGYPTIAN HIEROGLYPHIC DICTIONARY Vol 1,"Budge, Wallis",EGYPTIAN HIEROGLYPHIC DICTIONARY Vol 1,Wallis,ISBN Not Found
pg_1669.json,ART & ILLUSION,"Gombrich, E.H.",The story of art,E. H. Gombrich,9780801492150
pg_3350.json,TEN COLLOQUIES,,TEN COLLOQUIES,,9780672602160
pg_1965.json,,"SPIRIT IN MAN, ARY & LITERATURE",,ARY & LITERATURE,ISBN Not Found
pg_3244.json,MODERN VARIETIES OF JUDAISM,Columbia,MODERN VARIETIES OF JUDAISM,Columbia,9780231028677
pg_1861.json,& Eqyptian Monotheism,"TUTANKHAMEN Amenism, Atenism",& Eqyptian Monotheism,TUTANKHAMEN Amenism,ISBN Not Found
pg_1678.json,BEARDSLEY'S ILLUSTRATIONS FOR LE MORTE D'ARTHUR,Edmond Gillon,BEARDSLEY'S ILLUSTRATIONS FOR LE MORTE D'ARTHUR,Edmond Gillon,0486223485
pg_3357.json,Scribner's,"Grant, Micheal",Scribner's,Micheal,ISBN Not Found
pg_3253.json,,"Cohen, A.",,Cohen,ISBN Not Found
pg_1870.json,,Bibliog,,Bibliog,ISBN Not Found
pg_1687.json,,"Gibson, Walter",,Walter,ISBN Not Found
pg_3366.json,ILLUMINATED NAPLES BIBLE,E. Irblich,ILLUMINATED NAPLES BIBLE,E. Irblich,9780517282854
pg_3262.json,HIS LIFE & Thought,"Glatzer, Nahum N.",HIS LIFE & Thought,Nahum N.,1376515989
pg_1878.json,THE HOLY LAND IN HISTORIC PHOTOGRAPHS,"Frith, Francis",Egypt and the Holy Land in historic photographs,Francis Frith,0486240487
pg_3376.json,Christianity,"Kierkegaard, Soren",Christian discourses,Søren Kierkegaard,0691019738
pg_3272.json,WISDOM OF HESCHEL,"Farrar, Straus & Giroux",WISDOM OF HESCHEL,Straus & Giroux,9781466800342
pg_1889.json,Chicago Univ. Press,Hermann Kees,Chicago Univ. Press,Hermann Kees,ISBN Not Found
pg_3384.json,Christianity,"Lowrie, Walter",Training in Christianity,Søren Kierkegaard,9780691019598
pg_1601.json,,Daedalus,,Daedalus,ISBN Not Found
pg_3280.json,JUDAISM,"Lipman, Eugene",Mishnah Oral Teachings of Judaism,Eugene J. Lipman,0805204415
pg_1897.json,THE GOLD OF,TUTANKHAMEN,THE GOLD OF,TUTANKHAMEN,9781419152610
pg_3393.json,THE GREAT DIVORCE,"Lewis, C.S.",The Great Divorce,C. S. Lewis,0060652950
pg_3289.json,THE JEWISH PEOPLE in the Time of Jesus,Relig. Jew.,THE JEWISH PEOPLE in the Time of Jesus,Relig. Jew.,ISBN Not Found
pg_1906.json,LOVE POEMS OF ANCIENT EGYPT,المسر,LOVE POEMS OF ANCIENT EGYPT,المسر,0811201589
pg_1802.json,RENAISSANCE,"Stokes, Adrian",The Quattro Cento and Stones of Rimini: A Different Conception of the Italian Renaissance (British Art & Visual Culture Since 1750: New Readings),"Stokes, Adrian",0754633209
pg_1619.json,/THE TREACHEROUS YEARS:,HENRY JAMES,/THE TREACHEROUS YEARS:,HENRY JAMES,ISBN Not Found
pg_3298.json,New Directions,"Unterman, Alan",New Directions,Unterman,197550173X
pg_1915.json,THE CULTURE OF ANCIENT EGYPT,"Wilson, John A.",The Culture Of Ancient Egypt,John A. Wilson,0226901521
pg_3994.json,SYLVIA PLATH: METHOD AND MADNESS,Edward Butscher,"Sylvia Plath, method and madness",Edward Butscher,9780971059825
pg_1811.json,MASTER PAINTERS OF HOLLAND,Wiesner,Master painters of Holland,Herbert Wiesner,0714817791
pg_1628.json,BERLIOZ ORCHESTRAL MUSIC,"MacDonald, H.",Berlioz orchestral music,H. MacDonald,0563084553
pg_3307.json,CONFESSIONS II,Harvard Loeb,CONFESSIONS II,Harvard Loeb,9780758226419
pg_1924.json,v. of Wisconsin,Edward Krug,v. of Wisconsin,Edward Krug,9781275089044
pg_3203.json,DIALOGUES CONCERNING NATURAL RELIGION,Brit phil,DIALOGUES CONCERNING NATURAL RELIGION,Brit phil,9798828799077
pg_1820.json,THE BRANDYWINE TRADITION,Henry Pitz,The Brandywine tradition,Henry Clarence Pitz,ISBN Not Found
pg_1637.json,SYMPHONIES,SCHUBERT,Eight symphonies,Franz Schubert,ISBN Not Found
pg_3316.json,THE EPISTLE TO THE ROMANS,"Barth, Karl",The Epistle to the Romans,Karl Barth epistle to the Roman’s,9789994214921
pg_1933.json,CHARACTER AND CULTURE,Macmillian,CHARACTER AND CULTURE,Macmillian,9781000660425
pg_3211.json,A LETTER CONCERNING TOLERATION,Bobbs Merrill,A LETTER CONCERNING TOLERATION,Bobbs Merrill,9780415060820
pg_1829.json,FRENCH SATIRICAL DRAWINGS FROM,Stanley Appelbaum,FRENCH SATIRICAL DRAWINGS FROM,Stanley Appelbaum,9780486235837
pg_3325.json,Translated by Ephraim Emerton,Christian-,Translated by Ephraim Emerton,Christian-,ISBN Not Found
pg_1942.json,THE LETTERS OF SIGMUND FREUD &,"Freud, Ernst L., ed",THE LETTERS OF SIGMUND FREUD &,Not Found,9780814725849
pg_3221.json,,"More, Thomas",,Thomas,ISBN Not Found
pg_1655.json,DESPITE STRAIGHT LINES,"Albers, Josef, and Francois Bucher",DESPITE STRAIGHT LINES,and Francois Bucher,0262510154
pg_3335.json,CONFUCIANISM & CHRISTIANITY,Harper & Row,CONFUCIANISM & CHRISTIANITY,Harper & Row,9781597400817
pg_1950.json,THE PSYCHOLOGY OF JUNG,"Jacobi, Jolande",The psychology of C.G. Jung,Jolande Székács Jacobi,0710015976
pg_3230.json,RELIGION AND SCIENCE,"Russell, Bertrand",Religion and science,Bertrand Russell,9780353075863
pg_1847.json,ANCIENT EGYPTIAN MAGIC,"Brier, Bob",Ancient Egyptian magic,Bob Brier,0688007961
pg_1665.json,THE PRINCIPLES OF ART,"Collingwood, R. G.",The principles of art,R. G. Collingwood,0195002091
pg_3239.json,IN PRAISE OF THE BAAL SHEM TOV,"Ben-Amos, Dan & Mintz, Jerome ed",In Praise of the Baal Shem Tov,Dan Ben-Amos,1568211473
pg_1856.json,GODS OF THE EGYPTIANS,Anct. Egypt,GODS OF THE EGYPTIANS,Anct. Egypt,9780486220567
pg_1673.json,rimack,"KLEE, PAUL",rimack,Not Found,ISBN Not Found
pg_1969.json,NARRATIVE OF A CHILD ANALYSIS,"Klein, Melanie",Narrative of a child analysis,Melanie Klein,185575150X
pg_1865.json,"Universitymusity 
College London 1947",,"Universitymusity 
College London 1947",,ISBN Not Found
pg_1682.json,DIL WINGS OF WILL,IAM BLAKE,DIL WINGS OF WILL,IAM BLAKE,ISBN Not Found
pg_3361.json,Christian-,"Hamilton, Edith",Christian-,Hamilton,0006280870
pg_1978.json,ART & THE CREATIVE UNCONSCIOUS,"Neumann, Erich",Art and the creative unconscious,Erich Neumann,0691017735
pg_3257.json,THE TEMPLE,"Edersheim, Alfred",The Temple,Alfred Edersheim,9798538586875
pg_1874.json,republication of 1834 ed.,перив Стчаність,republication of 1834 ed.,перив Стчаність,ISBN Not Found
pg_3370.json,Christianity,St. Jerome,Christianity,St. Jerome,0006280870
pg_1987.json,FIRST FREUDIANS,Psychol.,FIRST FREUDIANS,Psychol.,0876686943
pg_3266.json,THE KUZARI,Schocken,THE KUZARI,Schocken,9781892692030
pg_1883.json,MUMMIES Death & Life in Ancient Egypt,Penguin,MUMMIES Death & Life in Ancient Egypt,Penguin,2070368017
pg_3379.json,Christianity,"Kierkegaard, Soren",Christian discourses,Søren Kierkegaard,0691019738
pg_1996.json,DARWIN MARX WAGNER Critique of a Heritage,"Barzun, Jacques","Darwin, Marx, Wagner: critique of a heritage",Jacques Barzun,9781406761788
pg_3275.json,JUDAISM,"Jacobs, Louis",What does Judaism say about ...?,Louis Jacobs,9780812903492
pg_1893.json,"ANCIENT EGYPTIAN LITERATURE III
Univ. of Calif.",Anct. Egypt,"ANCIENT EGYPTIAN LITERATURE III
Univ. of Calif.",Anct. Egypt,ISBN Not Found
pg_3388.json,ON BEING A CHRISTIAN,"Kung, Hans",On being a Christian,Hans Kung,ISBN Not Found
pg_1605.json,THE SPOILS OF POYRON,"James, Henry",THE SPOILS OF POYRON,Not Found,ISBN Not Found
pg_3283.json,LEGENDS OF THE HASIDIM,"Mintz, Jerome",Legends of the Hasidim,Jerome R. Mintz,9781568215303
pg_1901.json,WHO'S WHO IN EGYPTIAN MYTHOLOGY,"Mercatante, Anthony",Who's who in Egyptian mythology,Anthony S. Mercatante,0810829673
pg_1614.json,Wings of a dove.,"James, Henry",The wings of a dove,Henry James Jr.,ISBN Not Found
pg_3293.json,GREAT AGES & IDEAS OF THE JEWISH PEOPLE,"Schwarz, Leo",Great ages and ideas of the Jewish people,Leo W. Schwarz,ISBN Not Found
pg_1910.json,THE LITERATURE OF ANCIENT EGYPT,"Simpson, Wm., ed",THE LITERATURE OF ANCIENT EGYPT,Simpson,0300017111
pg_1806.json,THE GOTHIC CATHEDRAL,"Von Simpson, Otto",THE GOTHIC CATHEDRAL,Von Simpson,0691097410
pg_1623.json,FROM HERE TO ETERNITY,"Jones, James",From here to eternity,James Jones,9789682200304
pg_3302.json,Chirimity,Pelican,Chirimity,Pelican,5905115699
pg_1919.json,Macmillan,"Strunk, Wm. & E.B. White",Macmillan,Wm. & E.B. White,ISBN Not Found
pg_3998.json,SELECTED POEMS,"Pound, Ezra",Selected poems,Ezra Pound,9788496373532
pg_1815.json,Bogigian,AMERICAN NEGRO ART,Bogigian,AMERICAN NEGRO ART,1513605585
pg_1632.json,MENDELSSOHN CHAMBER MUSIC,"Horton, John",Mendelssohn chamber music,"Horton, John",0295952512
pg_3311.json,Christianity,Regnery/Gateway,Christianity,Regnery/Gateway,0006280870
pg_1928.json,DIALOGUES WITH MOTHERS,"Bettelheim, Bruno",Dialogues with mothers,Bruno Bettelheim,0380398184
pg_3207.json,v. of Wisonsin,"Hume, David",v. of Wisonsin,David,ISBN Not Found
pg_1823.json,TRE SURES OF THE ALHAMBRA,"Irving, Washington tales",TRE SURES OF THE ALHAMBRA,Washington tales,ISBN Not Found
pg_1641.json,SYMPHONIES,"Ottaway, Hugh",Vaughan Williams symphonies,Hugh Ottaway,0295952334
pg_3320.json,Christernity,,Christernity,,ISBN Not Found
pg_1937.json,Psychopathology in everyday life.,"Freud, Sigmund",Psychopathology in everyday life.,Sigmund,ISBN Not Found
pg_3216.json,AUTOBIOGRAPHY OF JOHN STUART MILL,Columbia,AUTOBIOGRAPHY OF JOHN STUART MILL,Columbia,9780231878715
pg_1650.json,,NIJINSKY,,NIJINSKY,ISBN Not Found
pg_3329.json,JESUS & CHRISTIAN ORIGINS OUTSIDE THE NEW TESTAMENT,"Bruce, F.F.",Paul and Jesus,F.F. Bruce,9780567015396
pg_1946.json,ESCAPE FROM FREEDOM,Philosphy,ESCAPE FROM FREEDOM,Philosphy,9780030184413
pg_3225.json,SCIENCE FAITH AND SOCIETY,"Polanyi, Michael","Science, faith and society",Michael Polanyi,9634460496
pg_1841.json,BERGGASSE 19 Freud's Home,pscho,BERGGASSE 19 Freud's Home,pscho,ISBN Not Found
pg_1659.json,ENTROPY AND ART,"Arnheim, Rudoff",ENTROPY AND ART,Arnheim,0520018036
pg_1955.json,MAN AND HIS SYMBOLS,"Jung, Carl",Man and His Symbols,Carl Gustav Jung PORTUGUES,9780330253215
pg_3234.json,A STUDY OF HISTORY,"Toynbee, Arnold",A Study of History,Arnold J. Toynbee,9780195196894
pg_1668.json,VISION AND DESIGN,"Fry, Roger",Vision and design,Roger Eliot Fry,0452000335
pg_3347.json,Christianity,Hll & Wang,Christianity,Hll & Wang,0006280870
pg_1964.json,PSYCHOLOGY OF THE TRANSFERENCE,"Jung, C.G.",Psychology of the Transference,Carl Gustav Jung PORTUGUES,9781134969012
pg_1860.json,Egyptian Resurrection Vol 2,Anct. Egypt,Egyptian Resurrection Vol 2,Anct. Egypt,9781306357395
pg_1677.json,COLLECTED DRAWINGS OF AUBREY BEARDSLEY,Edited by B. Harris,COLLECTED DRAWINGS OF AUBREY BEARDSLEY,Edited by B. Harris,9780517083260
pg_1973.json,Edited by,Regnery/Gateway,Edited by,Regnery/Gateway,0941308057
pg_1869.json,THE PYRAMIDS OF EGYPT,"Edwards, IES",THE PYRAMIDS OF EGYPT,Edwards,0140225498
pg_3365.json,Christianity,"Spinka, Matthew, tr",Christianity,Not Found,0006280870
pg_1982.json,CONDITIONED REFLEXES,,CONDITIONED REFLEXES,,0861873122
pg_1879.json,EGYPT OF THE PHAROAHS,"Gardiner, Sir Alan",Egypt of the pharoahs,"Gardiner, Alan Henderson Sir",ISBN Not Found
pg_3374.json,CHRISTIANS,"Jonas, Hans",Gnostic Religion the Message of the Alien God and the Beginnings of Christianity,Hans Jonas,0844623393
pg_1991.json,Free Press,"Skinner, B. F.",Free Press,Skinner,9781435371545
pg_3270.json,GOD IN SEARCH OF MAN,"Farrar, Straus & Giroux",GOD IN SEARCH OF MAN,Straus & Giroux,0374513317
pg_1887.json,AN INTRODUCTION TO ANCIENT EGYPT,"James, T.G.H.",AN INTRODUCTION TO ANCIENT EGYPT,T.G.H.,071410924X
pg_3383.json,Chistimity,"Malantschuk, Gregor",Chistimity,Malantschuk,ISBN Not Found
pg_1600.json,THE PRINCESS CASAMASSIMA,"James, Henry",The Princess Casamassima,Henry James Jr.,9780679406723
pg_3278.json,JUDAICA,Penguin,JUDAICA,Penguin,0028659392
pg_1896.json,THE LAST JOURNEY,William MacQuity,THE LAST JOURNEY,William MacQuity,9781430495284
pg_3392.json,GOD IN THE DOCK Essays on Theology & Ethics,Eerdmans,GOD IN THE DOCK Essays on Theology & Ethics,Eerdmans,ISBN Not Found
pg_1609.json,TURN OF THE SCREW & DAISY MILLER,"James, Henry",The Turn of the Screw,Henry James,9780460019125
pg_3288.json,,"Scholem, Gershom",,Scholem,ISBN Not Found
pg_1905.json,-AMON,"Piankoff, Alexander, tr",-AMON,Not Found,9780896724068
pg_1618.json,,Leon Edel,,Leon Edel,ISBN Not Found
pg_1914.json,ANCIENT EGYPT ITS CULTURE & HISTORY,"White, J.E. Manchip",ANCIENT EGYPT ITS CULTURE & HISTORY,J.E. Manchip,9798525742925
pg_3992.json,THE COLOSSUS,"Plath, S.",THE COLOSSUS,Plath,9798446619146
pg_1810.json,ART IN VIENNA,"Klimt, Kokoschka, Schiele...",ART IN VIENNA,Not Found,0801492262
pg_1627.json,,"BEETHOVEN STRING QUARTETS, Vol.",,BEETHOVEN STRING QUARTETS,ISBN Not Found
pg_1923.json,v. of Wisconsin,Edwar Krug,v. of Wisconsin,Edwar Krug,9781275089044
pg_3202.json,HOBBES'S SCIENCE OF POLITICS,"Goldsmith, MM",HOBBES'S SCIENCE OF POLITICS,Goldsmith,ISBN Not Found
pg_1819.json,LIFE INIT,"Pierotti-Cei, Luisa",LIFE INIT,Pierotti-Cei,ISBN Not Found
pg_3315.json,Christianity,St. Augustine,A Select Library Of The Nicene And Post-nicene Fathers Of The Christian Church : St. Augustin,Philip Schaff,0343146002
pg_1932.json,SEVEN SERVANTS,Daedalus,SEVEN SERVANTS,Daedalus,9780876683255
pg_3212.json,ON THE REASONABLENESS OF CHRISTIANITY,Regnery/Gateway,ON THE REASONABLENESS OF CHRISTIANITY,Regnery/Gateway,ISBN Not Found
pg_1645.json,THE COLORFUL WORLD OF BALLET,"Crisp, C., and E. Thorpe",THE COLORFUL WORLD OF BALLET,and E. Thorpe,9780904230390
pg_3324.json,Christianity,"Shahan, Robert W. & Kovach, Francis J.",Christianity,Robert W. & Kovach,0006280870
pg_1941.json,THE FREUD/JUNG LETTERS,"Freud, Sig. & Jung, C.G.",THE FREUD/JUNG LETTERS,Sig. & Jung,0140184449
pg_3220.json,DIALOGUE OT COMFORT AGAINST TRIBULATION,"More, St. Thomas",DIALOGUE OT COMFORT AGAINST TRIBULATION,St. Thomas,ISBN Not Found
pg_1837.json,,David Macaulay,,David Macaulay,ISBN Not Found
pg_1654.json,THE DANCER'S IMAGE,Columbia,THE DANCER'S IMAGE,Columbia,ISBN Not Found
pg_3334.json,Christianit,"Calvin, John",Christianit,Calvin,9782908021219
pg_1951.json,AION Researces into the Phenomenology of self 472,Psychol.,AION Researces into the Phenomenology of self 472,Psychol.,ISBN Not Found
pg_3229.json,THE PROBLEMS OF PHILOSOPHY,"Russell, Bertrand",The Problems of Philosophy,Bertrand Russell,1434638421
pg_1846.json,AnctEgypt,Thames & Hudson,AnctEgypt,Thames & Hudson,ISBN Not Found
